date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:01:22	107166/107166	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20May%202023%2019:01:19%20GMT	https://www.secure.instagram.com/accounts/login/?hl=ha-ng	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/accounts/login/indexf4a3.html	(from https://www.secure.instagram.com/accounts/login/)
21:01:22	269370/269370	---M-Z	200	added ('OK')	text/javascript	etag:%2240ec26197ab7%22	https://www.secure.instagram.com/static/bundles/metro/af_ZA.js/40ec26197ab7.js	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/static/bundles/metro/af_ZA.js/40ec26197ab7.js	(from https://www.secure.instagram.com/accounts/login/?hl=af)
21:01:22	107160/107160	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20May%202023%2019:01:22%20GMT	https://www.secure.instagram.com/accounts/login/?hl=om-et	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/accounts/login/index514d.html	(from https://www.secure.instagram.com/accounts/login/)
21:01:22	286044/286044	---M-Z	200	added ('OK')	text/javascript	etag:%2237a53ee08744%22	https://www.secure.instagram.com/static/bundles/metro/cs_CZ.js/37a53ee08744.js	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/static/bundles/metro/cs_CZ.js/37a53ee08744.js	(from https://www.secure.instagram.com/accounts/login/?hl=cs)
21:01:23	107246/107246	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20May%202023%2019:01:23%20GMT	https://www.secure.instagram.com/accounts/login/?hl=fb-ha	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/accounts/login/indexe660.html	(from https://www.secure.instagram.com/accounts/login/)
21:01:23	270131/270131	---M-Z	200	added ('OK')	text/javascript	etag:%22abea5a4c5823%22	https://www.secure.instagram.com/static/bundles/metro/da_DK.js/abea5a4c5823.js	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/static/bundles/metro/da_DK.js/abea5a4c5823.js	(from https://www.secure.instagram.com/accounts/login/?hl=da)
21:01:23	499414/499414	---M-Z	200	added ('OK')	text/javascript	etag:%2247a237aacc6c%22	https://www.secure.instagram.com/static/bundles/metro/el_GR.js/47a237aacc6c.js	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/static/bundles/metro/el_GR.js/47a237aacc6c.js	(from https://www.secure.instagram.com/accounts/login/?hl=el)
21:01:23	278005/278005	---M-Z	200	added ('OK')	text/javascript	etag:%221543f57dd268%22	https://www.secure.instagram.com/static/bundles/metro/fi_FI.js/1543f57dd268.js	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/static/bundles/metro/fi_FI.js/1543f57dd268.js	(from https://www.secure.instagram.com/accounts/login/?hl=fi)
21:01:24	283421/283421	---M-Z	200	added ('OK')	text/javascript	etag:%22fa391a45412a%22	https://www.secure.instagram.com/static/bundles/metro/hr_HR.js/fa391a45412a.js	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/static/bundles/metro/hr_HR.js/fa391a45412a.js	(from https://www.secure.instagram.com/accounts/login/?hl=hr)
21:01:24	320127/320127	---M-Z	200	added ('OK')	text/javascript	etag:%2216012161653e%22	https://www.secure.instagram.com/static/bundles/metro/hu_HU.js/16012161653e.js	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/static/bundles/metro/hu_HU.js/16012161653e.js	(from https://www.secure.instagram.com/accounts/login/?hl=hu)
21:01:24	271966/271966	---M-Z	200	added ('OK')	text/javascript	etag:%220ad0b0a5c057%22	https://www.secure.instagram.com/static/bundles/metro/id_ID.js/0ad0b0a5c057.js	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/static/bundles/metro/id_ID.js/0ad0b0a5c057.js	(from https://www.secure.instagram.com/accounts/login/?hl=id)
21:01:25	279730/279730	---M-Z	200	added ('OK')	text/javascript	etag:%229e752e0e7dc3%22	https://www.secure.instagram.com/static/bundles/metro/ms_MY.js/9e752e0e7dc3.js	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/static/bundles/metro/ms_MY.js/9e752e0e7dc3.js	(from https://www.secure.instagram.com/accounts/login/?hl=ms)
